NAME;LON;LAT;DATE;TMIN;TMAX;HUMIN;HUMAX;HU;T;WEATHER;WD;WS
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 06:58:00;;;;;;;60;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 07:06:00;;;;;;;60;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 07:14:00;;;;;;;60;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 07:22:00;;;;;;;60;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 07:30:00;;;;;;;60;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 07:38:00;;;;;;;60;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 07:46:00;;;;;;;60;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 07:54:00;;;;;;;3;;
Cikarang Selatan;107.12147565396378;-6.304839681188385;2023-12-30 08:02:00;;;;;;;60;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 06:02:00;;;;;;;2;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 06:10:00;;;;;;;0;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 06:18:00;;;;;;;1;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 06:26:00;;;;;;;1;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 06:34:00;;;;;;;2;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 06:42:00;;;;;;;4;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 06:50:00;;;;;;;4;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 06:58:00;;;;;;;2;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 07:06:00;;;;;;;0;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 07:14:00;;;;;;;0;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 07:22:00;;;;;;;1;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 07:30:00;;;;;;;1;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 07:38:00;;;;;;;0;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 07:46:00;;;;;;;1;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 07:54:00;;;;;;;2;;
Cimahi Selatan;107.54122979510078;-6.911363635085763;2023-12-30 08:02:00;;;;;;;2;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 06:02:00;;;;;;;0;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 06:10:00;;;;;;;0;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 06:18:00;;;;;;;0;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 06:26:00;;;;;;;2;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 06:34:00;;;;;;;0;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 06:42:00;;;;;;;2;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 06:50:00;;;;;;;1;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 06:58:00;;;;;;;0;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 07:06:00;;;;;;;1;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 07:14:00;;;;;;;2;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 07:22:00;;;;;;;2;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 07:30:00;;;;;;;1;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 07:38:00;;;;;;;1;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 07:46:00;;;;;;;1;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 07:54:00;;;;;;;1;;
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 08:02:00;;;;;;;0;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 06:02:00;;;;;;;0;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 06:10:00;;;;;;;0;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 06:18:00;;;;;;;2;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 06:26:00;;;;;;;1;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 06:34:00;;;;;;;1;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 06:42:00;;;;;;;0;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 06:50:00;;;;;;;0;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 06:58:00;;;;;;;0;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 07:06:00;;;;;;;1;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 07:14:00;;;;;;;1;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 07:22:00;;;;;;;1;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 07:30:00;;;;;;;1;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 07:38:00;;;;;;;1;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 07:46:00;;;;;;;0;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 07:54:00;;;;;;;0;;
Darangdan;107.40382573168534;-6.674769702569559;2023-12-30 08:02:00;;;;;;;1;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 06:02:00;;;;;;;60;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 06:10:00;;;;;;;60;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 06:18:00;;;;;;;3;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 06:26:00;;;;;;;2;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 06:34:00;;;;;;;1;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 06:42:00;;;;;;;1;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 06:50:00;;;;;;;1;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 06:58:00;;;;;;;0;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 07:06:00;;;;;;;0;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 07:14:00;;;;;;;1;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 07:22:00;;;;;;;0;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 07:30:00;;;;;;;1;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 07:38:00;;;;;;;1;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 07:46:00;;;;;;;2;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 07:54:00;;;;;;;1;;
Gedebage;107.70199270996326;-6.970279269974214;2023-12-30 08:02:00;;;;;;;1;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 06:02:00;;;;;;;63;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 06:10:00;;;;;;;63;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 06:18:00;;;;;;;61;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 06:26:00;;;;;;;61;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 06:34:00;;;;;;;60;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 06:42:00;;;;;;;60;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 06:50:00;;;;;;;60;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 06:58:00;;;;;;;60;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 07:06:00;;;;;;;60;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 07:14:00;;;;;;;60;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 07:22:00;;;;;;;3;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 07:30:00;;;;;;;1;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 07:38:00;;;;;;;2;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 07:46:00;;;;;;;1;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 07:54:00;;;;;;;1;;
Jatinegara;106.89093312753003;-6.243496821716255;2023-12-30 08:02:00;;;;;;;1;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 06:02:00;;;;;;;2;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 06:02:00;;;;;;;2;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 06:10:00;;;;;;;0;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 06:10:00;;;;;;;0;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 06:18:00;;;;;;;2;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 06:18:00;;;;;;;1;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 06:26:00;;;;;;;0;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 06:26:00;;;;;;;2;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 06:34:00;;;;;;;2;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 06:34:00;;;;;;;0;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 06:42:00;;;;;;;2;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 06:42:00;;;;;;;1;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 06:50:00;;;;;;;0;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 06:50:00;;;;;;;2;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 06:58:00;;;;;;;1;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 06:58:00;;;;;;;1;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 07:06:00;;;;;;;1;;
